X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_street,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,hidden,changeset_version,emergency,changeset_timestamp,addr_housenumber,addr_postcode,health_amenity_type,addr_city,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type,notes
-74.1555353563478,45.8916937347041,6800716986,node,12,,pharmacy,,,,,90866733,,,,2d42b8336c954923943738b9627fd25c,,,,,,0,2,,2020/09/14 12:30:58,,,,,Jean Coutu,,Martin868,,,,,pharmacy,,
-79.3930129004143,43.6901761373446,2520197060,node,21,,dentist,,Heath Street East,,,79177151,,,,7c49423f1c0249c39c6764118ae89bfb,,,,,,0,4,,2020/01/03 23:40:27,37,,,Toronto,Dr. Bill Kivlichan Dentist,,andrewpmk,,,,,dentist,,
-113.879194625906,53.542526056139,5585515351,node,12,,dentist,,,,,71007664,,,,9fbbc1d806864ed3858f4a6b5917c058,,,,,,0,2,,2019/06/07 02:12:44,,,,,Smile Dental,,TagaSanPedroAko,,,,,dentist,,
,,392274535,way,9,,clinic,,,,,36679405,,,,359dccd492ed4543af9cd50ee4edeb08,,,,,,0,1,,2016/01/19 13:39:31,,,,,Florenceville Medical Centre,,Aaron Gullison,,,,,,,
-81.2931000767529,42.9477095849866,6670615238,node,15,,pharmacy,,,,,72907039,,,,44b0570dc23742c1931f9fa66c929cc0,,,,,,0,1,,2019/08/01 16:37:25,,,,,I.D.A.,,DannyMcD,,,,yes,pharmacy,,
,,73316205,way,24,,clinic,,Saint Mary Avenue,,,81795569,,,,4e9b39fb20b84835b0d90249e933e8fd,,,,Manitoba Lands Initiative,,0,9,,2020/03/04 23:39:50,425,,,Winnipeg,Winnipeg Clinic,,zalf,,,,,clinic,,
-79.8491076237166,43.6976111369165,6294366414,node,6,,dentist,,,,,67443773,,,,427bf9384ecf43389f72d0f3681c7f91,,,,,,0,1,,2019/02/21 21:03:02,,,,,,,Bootprint,,,,,,,
,,174781106,way,24,,pharmacy,,Boulevard Saint-Luc,,,72701226,,,,6c01144d4f1f450c851e2ac25bfe9f8e,,,,,,0,2,,2019/07/26 19:29:00,,,,Alma,Pharmaprix,,Bkissin,yes,,,yes,pharmacy,,
-79.0245442692686,43.8786506900948,6606635179,node,12,,dentist,,,,,72154673,,,,0491984cdd9a43fe861d7ba19c46cfb0,,,,,,0,1,,2019/07/11 22:20:14,,,,,Rossland Landing Dental Centre,,DannyMcD,,,,,dentist,,
-79.716142224733,43.5837569800827,3452961427,node,12,,,chiropractor,,,,56168967,,,,58bbb11e2baa447aaa437a7f5d578444,,,,,,0,3,,2018/02/08 04:30:33,,,,,True North Chiropractic,,Matthew Darwin,,,,,alternative,,
-79.5655967058522,43.5701328670264,2188736062,node,9,,dentist,,,,,56168967,,,,bbd94c8d97cc436591a546ee774078cc,,,,,,0,2,,2018/02/08 04:30:02,,,,,Sunny Shores Dental,,Matthew Darwin,,,,,,,
-80.4839943766803,43.4799177726176,3599620761,node,15,,doctors,,Lancaster Street West,,,32064006,,,,09baadf02820497db7fc8a26652017fe,,,,,,0,3,,2015/06/19 00:31:19,580,,,,Onyx Medical Centre,,andrewpmk,,,,,,,
-79.313213326527,43.822684052053,4263344093,node,9,,,,,,,40270915,,,,8fc11898a944495091099404c06781e8,,,,,,0,1,,2016/06/24 20:26:58,,,,,All Good Wellness & Health Care,,andrewpmk,,,,,alternative,,
-75.7343844171807,45.3873435566416,6129840993,node,18,,clinic,,Carling Avenue,,,68926547,,,,025764ab3dfe459dbce8edff26044986,,,,,,0,2,,2019/04/05 15:44:47,1309,,,,Ottawa Centre for Cognitive Therapy,,DannyMcD,,,,,psychotherapist,,
-75.6682920210101,45.4314303556775,6015834728,node,18,,dentist,,North River Road,,,81059725,,,,ab40eeadb5f14761834b44c5342b1c8d,,,,,,0,2,,2020/02/16 01:19:42,355,,,,North River Dental,,DannyMcD,,,,,dentist,,
-75.7356329016584,45.3616392770936,7341573274,node,21,,pharmacy,,Merivale Road,,,82766275,,,,81dfc7498b344c9d8a3ca4831112de0e,,,,,,0,1,,2020/03/28 23:04:23,1460,K2E 5P2,,,Loblaw Pharmacy,,DannyMcD,,,,,pharmacy,,
,,38718894,way,12,,hospital,,,,,11804723,,,,f540dfe43edf4ff98131506db71c6eb5,,,,,,0,2,,2012/06/05 14:51:01,,,,,Hopital de réadaptation Villa Medica,,wheelmap_visitor,yes,,,,,,
-79.8740930712485,43.4975079507985,2194908324,node,18,,pharmacy,,,Loblaw Companies Limited,,72726274,,,,915202e2a4404500b8258159fa22c8af,,,,,,0,6,,2019/07/27 22:27:12,,,,,Shoppers Drug Mart,,DannyMcD,,,,yes,pharmacy,,
-69.8057438546055,47.5267213280911,6764620885,node,21,,doctors,,Rue Taché,,,92610281,,,,3c693d21af4549119a31f2478aca9426,,Mo-Sa 08:00-18:00,,,,0,2,,2020/10/17 03:17:38,565,G0L 3Y0,,,Clinique médicale Saint-Pascal,,Maxime Ouellet,,,,,,,
-72.136334378934,46.2024265595053,4925041067,node,9,,pharmacy,,,,,49676352,,,,d9061dea7a5648329442c08a40ca3349,,,,,,0,1,,2017/06/19 20:26:18,,,,,Familiprix,,Martin868,,,,,,,
-79.3460933533819,43.7056633798383,6578943832,node,12,,doctors,,,,,71743728,,,,709e4a7e32294ce5bd9e456d0759e49b,,,,,,0,1,,2019/06/29 20:50:51,,,,,Toronto Healthcare Centre,,DannyMcD,,,,,doctor,,
-79.4272015099927,43.7004229301551,5079046852,node,15,,pharmacy,,,,,72726301,,,,b0db765dae3f4b5ea51929a8fc80c088,,,,,,0,2,,2019/07/27 22:30:17,,,,,Rexall,,DannyMcD,,,,yes,pharmacy,,
,,445255625,way,12,,hospital,,,,,78945971,,,,50c2820f660448de89ddad6e6b81018e,,,,,,0,3,,2019/12/28 01:33:35,,,,,University Hospital of Northern British Columbia,,Adam Martin,,,,,hospital,,
-79.532047719305,43.6448492357341,6172170857,node,9,,dentist,,,,,65880237,,,,72a7996912be4a099757985259e46825,,,,,,0,1,,2018/12/30 04:27:57,,,,,Michou Dental,,DannyMcD,,,,,,,
,,591569353,way,18,,clinic,,,,,59337817,,,,c666937ab9e0474bb0065b12f0977fb2,,,,survey,,0,1,,2018/05/28 11:39:23,,,,Killaloe,Dental & Medical Centre,,Rps333,yes,,,,,,
,,122481106,way,15,,clinic,,,,,79581223,,,,58cd80e5a21e4d3594a0b7d5e4948a25,,,,,,0,4,,2020/01/14 20:21:33,,,,Toronto,Milliken-Bridlewood Animal Clinic,,g37song,,,,,clinic,,
,,188290919,way,9,,dentist,,,,,70755725,,,,5c694d686050494781bba6a3d7d930ab,,,,,,0,3,,2019/05/30 05:19:46,,,,,,,Timothy Smith,,,,,dentist,,
,,51253413,way,21,,clinic,,Portsmouth Avenue,,,83270490,,,,7c0009bb093c4b3886e9b8649ea17afa,,,,,,0,5,,2020/04/08 20:07:48,221,,,Kingston,KFL&A Health Unit,,KastorLorpp,,,,,clinic,,
,,877662856,way,18,,hospital,,Main Street,,,94799388,,,,cd5c7f74f118444989385cbd78a007a2,,,,,,0,1,,2020/11/25 21:41:31,85,,,,Burin Peninsula Health Care Centre,,Rps333,,,,,hospital,,
-123.159848959762,49.2347893286463,1887635499,node,15,,pharmacy,,,,,78899365,,,,37c6446d2e944a05bd89ab906a0a0b77,,,,,,0,3,,2019/12/26 22:15:17,,,,,Shoppers Drug Mart,,Rps333,,,,yes,pharmacy,,
-73.9646862104284,45.3903470440058,7202192715,node,12,,dentist,,,,,80820057,,,,303e9d9c984842069c784490d2d6401d,,,,,,0,1,,2020/02/11 01:26:24,,,,,Centre dentaire Don Quichotte,,ChaireMobiliteKaligrafy,,,,,dentist,,
-79.5829156456464,43.5539022335402,1818454074,node,21,,dentist,,Lakeshore Road East,,,75275261,,,,9e512850231c459bba1894edf4b686b8,,,,,,0,3,,2019/10/04 10:42:58,115,,,Mississauga,Dentistry in the village,,randalb,,,,,dentist,,
,,336889848,way,27,,pharmacy,,Highland Street,,,74017541,,,,265082a0bb9e466b8373f58838f763e2,,,,,,0,4,,2019/09/03 02:30:40,186,K0M 1S0,,Haliburton,Shoppers Drug Mart,,Matthew Darwin,,,,yes,pharmacy,,
,,729408534,way,24,,,ophthalmology,Rue King Ouest,,,85266657,,,,c32e49e439444e12895b0356367df1fd,,,,,,0,3,,2020/05/15 14:18:08,1125,J1H 1S5,,Sherbrooke,Oculo Vision,,jfd553,,,,,optometrist,,
-75.7354411237138,45.4475601548685,6511630928,node,18,,,acupuncture,Boulevard Saint-Raymond,,,70801877,,,,7d0268729bdb49fdb3681d39a5acdc7a,,,,,,0,2,,2019/05/31 09:34:36,26,,,,Rene Vodette,,ENT8R,,,,,alternative,,
,,612407127,way,9,,doctors,,,,,87719947,,,,592edc729966496ab668966e8178515b,,,,,,0,2,,2020/07/08 16:16:33,,,,,Dr. CT Rosen,,Peterborough GIS,,,,,,,
,,256660480,way,9,,hospital,,,,,81060719,,,,dbf594c4f70444e6961b587d4bcf8c89,,,,NRCan-CanVec-10.0,,0,2,,2020/02/16 02:44:24,,,,,,,gecho111,,,,,,,
-115.358207005677,51.0900808483975,7816337010,node,12,,dentist,,,,,90878083,,,,3161b153629343c9997b424eba0ec0ea,,,,,,0,2,,2020/09/14 17:17:39,,,,,Alpine Dental Care,,Rps333,,,,,dentist,,
-63.6104728566049,44.8167983879137,4344850891,node,12,,pharmacy,,,,,71672686,,,,5d4ea9a3dfc8440eab927976a249ca30,,,,,,0,3,,2019/06/27 13:19:53,,,,,Shoppers Drug Mart,,mapman44,,,,,pharmacy,,
-71.2699155718938,46.8655007308321,2963661365,node,12,,pharmacy,,,,,85971552,,,,c7b7383c9b01446ba8b49779410ff9ac,,,,,,0,2,,2020/05/30 03:26:45,,,,,Brunet,,Elton Da Silva,,,,,pharmacy,,
-66.0750951256389,45.2765660611866,4986728828,node,12,,doctors,,,,,50482048,,,,ae0306f85f26463f9507a9fe949d0396,,,,,,0,1,,2017/07/22 13:58:43,,,,,Dr. S.P. Dolan,,lokejul,,,,,doctor,,
,,717547354,way,15,,pharmacy,,,,,91939765,,,,45a39739782a4fa39689912fa7d2ea34,,,,,,0,2,,2020/10/04 16:48:52,,,,,Uniprix,,sebleblanc,,,,yes,pharmacy,,
-79.7650412420189,43.5826825877339,3440055622,node,9,,dentist,,,,,37300955,,,,5a6a15f465154e3b924ebf00d28b92aa,,,,,,0,3,,2016/02/19 03:55:02,,,,,Aquitaine Dental,,Bootprint,,,,,,,
-122.338199071038,49.0533658843027,4000791661,node,21,,pharmacy,,Clearbrook Road,,,95340781,,,,d8a9793bf2e1499fb432f89a1f4bc42c,,Mo-Fr 09:30-17:00,,,,0,4,,2020/12/05 16:42:06,2825,V2T 6S3,,,Garden Park Pharmacy,,lokejul,,,,,,,
-80.4910781745093,43.4554730416594,6512203655,node,21,,,,Victoria Street North,,,74018269,,,,d912f0aae5904f358f638a8b8a300ba4,,,,,,0,2,,2019/09/03 03:26:06,151,N2H 5C5,,Kitchener,Harmony Wellness Collective,,Matthew Darwin,,,,,alternative,,
-79.6396290274419,43.5833505415978,3743424748,node,9,,,,,,,34029666,,,,6ceb729cbddc4bc0b9242aa33e86b996,,,,,,0,1,,2015/09/14 21:12:49,,,,,HandsOn Clinic,,Bootprint,,,,,physiotherapist,,
-124.999550307249,49.6921782177986,2535943208,node,12,,,acupuncture,,,,82171371,,,,55f29222ab904729b64f30b6b933549c,,,,,,0,5,,2020/03/13 15:59:14,,,,,Comox Valley Acupuncture,,thetornado76,,,,,alternative,,
-83.0176184004764,42.2973485814792,7022699232,node,15,,pharmacy,,,,,77770353,,,,0c58a1fc2f4644feb41f23efa1415d9e,,,,,,0,1,,2019/12/01 00:12:56,,,,,PharmaChoice,,DannyMcD,,,,yes,pharmacy,,
,,728041211,way,27,,,,Cimarron Common,Alberta Health Services,,83384443,,,,d3c2b09e37964b658094e754b951d89a,,,,Town of Okotoks,,0,3,,2020/04/10 22:48:24,11,T1S 2E9,,Okotoks,Okotoks Health and Wellness Centre,,zzptichka,,,,,clinic,,
-122.730969856969,49.1028131618751,6919611323,node,15,,clinic,,,,,79204102,,,,eff0d72995834ac0a5c1a3a6f33660e1,,,,,,0,2,,2020/01/05 02:43:58,,,,Surrey,Life Labs,,Devicelimit,,,,,clinic,,
-79.2672997755135,43.872172149494,383160430,node,21,,pharmacy,,,Loblaw Companies Limited,,72726274,,,,ba11ea65e659429493a1d8d5a14b21d9,,"Mo-Sa 08:00-24:00; Su 10:00-24:00",,,,0,7,,2019/07/27 22:27:12,,,,,Shoppers Drug Mart,,DannyMcD,,,,yes,pharmacy,,
-122.825700534074,49.2824288811613,4366984190,node,12,,dentist,,,,,73458444,,,,ac64537255424b11a3964e18848bf673,,,,,,0,3,,2019/08/18 08:43:58,,,,,Newport Dental,,cf100clunk,,,,,dentist,,
-72.7496412516252,45.4138219887667,5599067893,node,18,,pharmacy,,Rue Évangéline,,,71902060,,,,77c20ff5ca6941268b71ebf1507cc1b4,,,,,,0,2,,2019/07/04 15:45:19,,,,,Pharmaprix,,Sébastien Benoit,,,,yes,pharmacy,,
-113.489696973164,53.6197777829187,4664687860,node,24,,dentist,,97 Street NW,,,74939392,,,,856a577f9952400689412de5741edf26,,,,,,0,4,,2019/09/26 06:44:13,15961,T5X 0C7,,Edmonton,Castledowns Dental,,b-jazz-bot,,,,,dentist,,
-123.098370549831,49.2622858267309,1723485080,node,12,,pharmacy,,,,,77294082,,,,96b09ab1e12c42fc9d422142eb23d95d,,,,,,0,2,,2019/11/19 22:35:39,,,,,Shoppers Drug Mart,,Bellbellbell,,,,,pharmacy,,
-83.0154722141688,42.2986448428049,7264523336,node,24,,dentist,,Tecumseh Road East,,,82072851,,,,4b8c1e1a48e04d5f91a89d8ec1e52c28,,,,,,0,2,,2020/03/11 17:46:40,600,N8X 4W2,,Windsor,600 Tecumseh Dental,,Allisongechter,,,,,dentist,,
-108.392104675885,49.2090228553767,2057690225,node,9,,hospital,,,,,14212222,,,,e6778efb0a704b77a65c166bd02e4d63,,,,NRCan-CanVec-10.0,,0,1,,2012/12/09 12:52:19,,,,,,,michalg0x5a,,,,,,,
-75.6621816135967,45.367596379498,5833495289,node,21,,dentist,,Bank Street,,,76722650,,,,56d676d08e5d4a9091a549fcd8c33903,,,,,,0,2,,2019/11/06 22:42:52,1940,,,,ABC Dentistry,,wheelmap_visitor,yes,,,,dentist,,
-79.5745859617296,43.784373390132,4500615119,node,9,,dentist,,,,,71424308,,,,6754d50438924a1184e3850414d4b4dd,,,,,,0,2,,2019/06/20 04:06:17,,,,,Dentalhouse Woodbridge Dental,,DannyMcD,,,,,,,
-76.4858754294095,44.2307698323674,3657829195,node,18,,clinic,,,,,78478931,,,,f93b0d95db3d48309d9e1b4d3be5f744,,Mo-Su 08:00-20:00,,,,0,3,no,2019/12/16 14:24:38,,,,,Hotel Dieu Hospital Urgent Care Centre,,Rps333,,,,,clinic,,
,,427922812,way,18,,dentist,,Winnipeg Street,,,68277571,,,,691e2a61bb5f4440b595cbd0db04c4c7,,,,,,0,2,,2019/03/19 01:18:25,1709,,,,Aura Dental,,johnnyw03,,,,,dentist,,
-119.389245123291,49.9523740337956,9082476987,node,21,,dentist,,Pier Mac Way,,,111073798,,,,d18106c8054f4446a08159fe26b7b544,,,,,,0,1,,2021/09/11 18:41:07,1730,,,Kelowna,Quail Ridge Dental,,TheAmazingAce,,,,,dentist,,
-81.3331638137226,42.9599947728299,6988599535,node,9,,dentist,,,,,77252104,,,,dda6fcf51ca741f6801c562b88bab84b,,,,,,0,1,,2019/11/19 01:26:47,,,,,,,DannyMcD,,,,,dentist,,
-79.3928962243222,43.7086192579924,7808465690,node,12,,clinic,,,,,112019080,,,,10fc50c2a65f468d8d09f4e6651a5641,,,,,,0,2,,2021/10/03 02:15:38,,,,,Bosnar Health,,andrewpmk,,,,,clinic,,
-61.5396486595548,45.6828781469704,2438087380,node,9,,doctors,,,,,60407486,,,,a3db95f6a2ea4bc8a87aa3528a1ae2d1,,,,NRCan-CanVec-10.0,,0,2,,2018/07/04 12:20:40,,,,,,,dkiselev,,,,,,,
-63.5842796606448,44.6527851622898,2624376909,node,24,,doctors,,Gottingen Street,,,112763534,,,,c83cb9c2fca64f58a987668006c81ef5,,,,HRM open Data Halifax Regional Municipality,,0,9,,2021/10/20 21:11:32,2165,,,Halifax,North End Community Health Centre,,Dartmouthmapmaker,yes,,,,,,
-79.6624902492525,43.7846088377922,3908798668,node,9,,doctors,,,,,36152371,,,,59e640b147864efcbd32fe6223d71b76,,,,,,0,1,,2015/12/25 01:28:33,,,,,Medical Centre,,andrewpmk,,,,,,,
-79.7651834829157,43.227345716652,7632574484,node,9,,dentist,,,,,86827954,,,,92fe503c763c430badf0e3bdd4901f2c,,,,,,0,1,,2020/06/18 13:25:25,,,,,,,DannyMcD,,,,,dentist,,
-74.7133239389979,45.0183904514924,7341699822,node,24,,pharmacy,,Montreal Road,,,82767020,,,,47067bd1a7904d319e2cb18eae878d1d,,,,,,0,1,,2020/03/29 00:02:55,173,K6H 1B2,,Cornwall,Medical Arts Pharmacy,,DannyMcD,,,,,pharmacy,,
-75.6814167402754,45.3387433542038,5496798836,node,15,,,,Hunt Club Road,,,74231844,,,,df8363e832d74c66996c42585261ca2b,,,,,,0,2,,2019/09/08 17:04:23,380,,,,Back on Track,,DannyMcD,,,,,physiotherapist,,
-79.4172835392436,43.7795152390527,5278928752,node,24,,dentist,,Finch Avenue West,,,112018807,,,,4693cbfb37604103a274cc75c8d4bc6e,,,,,,0,6,,2021/10/03 01:34:02,20,M2N,,North York,20 Finch Dental,,andrewpmk,,,,,dentist,,
-79.2748358608378,43.0478067755989,7613853765,node,15,,pharmacy,,,,,86539588,,,,6680d5a16a374dc1b5de343673cc5c6f,,,,,,0,1,,2020/06/12 02:33:22,,,,,PharmaChoice,,DannyMcD,,,,yes,pharmacy,,
-79.6256688000684,43.5876945467365,1309639100,node,9,,dentist,,,,,111669536,,,,a655545452a74555b120a6d514eae651,,,,,,0,5,,2021/09/24 23:08:13,,,,,,,andrewpmk,,,,,dentist,,
-122.729778201795,49.1027447655452,6919611317,node,9,,dentist,,,,,76259392,,,,76a7c6f863ee4c07bb3d36c2eb2088a6,,,,,,0,1,,2019/10/27 07:57:04,,,,,,,3ngineer,,,,,dentist,,
-79.4299395424833,43.6809820277535,7579051118,node,9,,dentist,,,,,86067107,,,,cb54a64e9c0d43e2a59dd54ac35af209,,,,,,0,1,,2020/06/02 00:06:52,,,,,,,DannyMcD,,,,,dentist,,
-74.1452491685923,45.2518225991993,4144489325,node,9,,pharmacy,,,,,38834288,,,,af6503f5cb6a48559ae758c0494929ce,,,,,,0,1,,2016/04/24 14:08:18,,,,,Uniprix Clinique,,YanTremblay,,,,,,,
-79.5695487731985,43.7564165579252,6352773236,node,9,,doctors,,,,,68383500,,,,75f71faaf0b94d308369e43d990a14be,,,,,,0,1,,2019/03/21 18:19:49,,,,,,,DannyMcD,,,,,doctor,,
-123.380329055409,48.4328915623888,4076921068,node,18,,dentist,,Wilson Street,,,111134568,,,,27d2cd74f6ab487fb0cadb48d5b74677,,,,,,0,2,,2021/09/13 09:48:16,173,,,,Westside Dentistry,,have moicy,,,,,dentist,,
,,516359530,way,9,,hospital,,,,,51212019,,,,5cee5a65388549df93220a1d9ffe1a1e,,,,,,0,2,,2017/08/17 17:42:14,,,,,Health Center,,malta-dinger,,,,,,,
,,671165718,way,21,,dentist,,Trim Road,,,73983515,,,,b6fd98210bf24fa6894ce2a456c376dc,,,,City of Ottawa,,0,2,,2019/09/01 22:47:29,2010,,,,Millenium Park Dental Clinic,,DannyMcD,,,,,dentist,,
,,587769300,way,21,,dentist,,Innes Road,,,73474517,,,,6afa20a5987b4eed918f4eb4fb119d21,,,,City of Ottawa,,0,2,,2019/08/18 21:51:35,2668,,,,Blackburn Shoppes Dental Centre,,DannyMcD,,,,,dentist,,
-73.3014315767263,45.4563688645516,1128904339,node,9,,dentist,,,,,7141325,,,,80ce15bfeb6a4d148447881902e038c1,,,,,,0,1,,2011/01/31 00:21:13,,,,,Centre dentaire Viau-Henderson-Vincent,,benoitEnGuru,,,,,,,
-123.500266043195,48.851747585367,1044328602,node,6,,,,,,,36395755,,,,891db12a0b904714b0b473f837611f7d,,,,,,0,4,,2016/01/06 05:28:32,,,,,,,alester,,,,,optometrist,,
,,406228673,way,18,,hospital,,Park Drive,,,87924986,,,,1bb628cd868d4880a0dc0f4ed832fffe,,,,,,0,4,,2020/07/13 12:45:39,640,,,,Dr. Helmcken Memorial Hospital,,Rps333,,,,,hospital,,
,,239366063,way,21,,,,Klondike Road,,,68866047,,,,14e9b4bfd8314f60b601de6fb64ad255,,"Mo,We,Th 08:00-20:00; Tu,Fr 08:00-16:00",,,,0,6,,2019/04/04 04:28:58,1108,K2K 0G1,,,ActiveCare Physio,,DannyMcD,,,,,physiotherapist,,
-74.0545171622148,45.3911798699051,8983944207,node,21,,,"massage_therapy;osteopathy;physiotherapy;acupuncture;occupational",Boulevard de la Gare,,,109215632,,,,a0d115c3fec04510b156282f661eb28b,,,,,,0,1,,2021/08/05 18:02:32,2921,,,Vaudreuil-Dorion,PhysioExtra,,ChaireMobiliteKaligrafy,,,,,physiotherapist,,
-79.7036618223647,43.592378857144,3957175564,node,9,,pharmacy,,,,,60013364,,,,728389ad351b4625ba15c7963559e1ae,,,,,,0,2,,2018/06/20 14:31:49,,,,,Sherperd Drug Mart,,Matthew Darwin,,,,,,,
-122.666895906902,49.1607753634245,9127778922,node,24,,doctors,vascular_surgery,200 Street,,,111785353,,,,4173355d5c0e49af8082faa9cc7c5470,,,,,,0,1,,2021/09/27 19:33:23,8700,V2Y 0G4,,,Dr. R M Smith,,lokejul,,,,,doctor,,
-63.587196143854,44.6454566967071,3230423453,node,9,,clinic,,,,,27409189,,,,4875be63e4134594affbb4dbce656efb,,,,,,0,1,,2014/12/11 20:49:06,,,,,Orthopaedic Clinic,,Steve in Halifax,,,,,,,
-79.4364469168311,43.6628847444306,7881397567,node,24,,dentist,,Dufferin Street,,,112172615,,,,bfd2c3791f534c1cafd0357940cb16ef,,,,,,0,3,,2021/10/06 14:24:07,1115,M6H 4B5,,Toronto,Opal Dental Care,,Nate Wessel,,,,,dentist,,
-73.7642560462676,45.3440615879484,7883732064,node,15,,clinic,otorhinolaryngology,,,,90527403,,,,2b89a54ae757497e9c50b679b0a06d24,,,,,,0,1,,2020/09/07 11:27:37,,,,,Polyclinique de l'Oreille,,ChaireMobiliteKaligrafy,,,,,clinic,,
,,830137766,way,21,,,chiropractic,50 Street,,,88747872,,,,acd1b24059334e1c8b852104ee1b3844,,"Mo-Th 08:30-11:00, 12:00-17:00; Fr 08:30-13:00",,,,0,3,,2020/07/30 18:39:12,4939,,,,Family Chiropractic,,WTechNinja,,,,,alternative,,
-70.5187348577205,47.448034284212,3110360813,node,24,,pharmacy,,Boulevard Monseigneur-de-Laval,,,112659962,,,,fa0b3499fb1948278eb532a5af4e3ffb,,,,,,0,5,,2021/10/18 16:11:09,975,G3Z 2W3,,Baie St-Paul,Jean Coutu,,Martin868,,,,,pharmacy,,
-65.175952530419,45.9316147278628,6810280089,node,15,,pharmacy,,,,,74696958,,,,fa89bee7bbd44a15a2e20107540dd8a1,,,,,,0,1,,2019/09/19 22:08:35,,,,,Jean Coutu,,hhcfw,,,,yes,pharmacy,,
-79.0190419689303,43.8443899961492,6606279352,node,12,,doctors,,,,,72148582,,,,018236fb6ddf49bf93426d4b07274040,,,,,,0,1,,2019/07/11 18:40:59,,,,,Harwood Medical Centre,,DannyMcD,,,,,doctor,,
-73.4864035835975,45.5311975507619,7058128671,node,9,,clinic,,,,,78431259,,,,c2f8ed4e8e8548e185b56a934d2d4105,,,,,,0,1,,2019/12/15 14:34:06,,,,,,,ChaireMobiliteKaligrafy,,,,,clinic,,
-79.5054529463638,43.6480216184472,6418586550,node,9,,dentist,,,,,69413425,,,,4e1a930546d44c999983a87214c664ab,,,,,,0,1,,2019/04/20 23:21:13,,,,,Humbertown Dental Centre,,Bootprint,,,,,,,
-79.5456039389456,43.6019807463244,417218226,node,21,,pharmacy,,Brown's Line,,,111376846,,,,356a2d418a7446d3b715982dff8ae253,,,,,,0,4,,2021/09/18 13:58:22,440,,,,Rexall,,andrewpmk,,,,yes,pharmacy,,
,,628136989,way,15,,clinic,,Charles Street,,,62927076,,,,27f892df13c34b96b2b6ec89450d60a6,,,,,,0,1,,2018/09/25 20:39:44,5,,,,Arnprior Chiropractic Health Centre,,DannyMcD,,,,,,,
,,664333048,way,15,,,,Yankee Valley Boulevard SW,,,109655935,,,,1b5f7555f6244833869c018ff70cbb27,,,,,,0,5,,2021/08/14 05:35:55,800,,,,Zenith Physiotherapy & Wellness,,ClickMeow,,,,,physiotherapist,,
-123.072110047189,49.3180414922698,5209483127,node,24,,pharmacy,,Lonsdale Avenue,,,74439880,,,,ffb43cc3dac74b49a0311d0c36f9d91a,,,,,,0,2,,2019/09/13 13:57:03,1100,V7M 2H3,,North Vancouver City,Northview Compounding Pharmacy,,Matthew Darwin,,,,,pharmacy,,
-63.6872286261738,44.7011057444377,4401863389,node,12,,pharmacy,,,,,71195132,,,,cb38cf54faea4eeeb478d6814316072d,,,,,,0,4,,2019/06/12 21:07:35,,,,,Shoppers Drug Mart,,mapman44,,,,,pharmacy,,
-79.4539980353432,43.7086174977927,6549482186,node,15,,pharmacy,,,,,110032221,,,,a4780e63cc714848a58862e420801984,,,,,,0,2,,2021/08/21 15:14:16,,,,,Glen Park P,,Quiick Medicine,,,,yes,pharmacy,,
-71.8991291175135,45.4053970864299,1870713500,node,27,,,chiropractic,Rue de Montréal,,,86942768,,,+1-819-564-0112,433d61c78301492ca34a9806365fef4e,,,,,,0,4,,2020/06/21 18:23:09,395,J1H 1E4,,Sherbrooke,Clinique Chiropratique Dr Luc Pomerleau,,jfd553,,,,,alternative,,
,,179732147,way,18,,pharmacy,,,Loblaw Companies Limited,,73394022,,,,c497b870245c42d2b3fc8a88c9d4edb8,,,,,,0,6,,2019/08/15 22:44:10,,,,,Shoppers Drug Mart,,DannyMcD,,,,yes,pharmacy,,
-114.143232371042,51.0206627645047,4931462954,node,12,,pharmacy,,,,,78994297,,,,f604927086b54a92b1d6ecc7e26f2a5f,,,,,,0,3,,2019/12/30 01:56:59,,,,,Glamorgan Remedy's Rx,,Adam Martin,,,,,pharmacy,,
-79.9073070331258,43.2206338238668,7076281538,node,12,,dentist,,,,,78721630,,,,7d026927e46649fc9218c5ca53fd746d,,,,,,0,1,,2019/12/21 21:18:14,,,,,Garth Dental,,Rps333,,,,,dentist,,
-71.325735358992,46.8769301263614,4602024532,node,27,,dentist,dentist,Rue de la Faune,,,78722525,,,,fd724de5846542218c4c00167210635f,,,,,,0,2,,2019/12/21 22:10:10,1200,G3E 1T2,,Québec,Centre Dentaire Luce Lamarre,,Whitole,,,,,dentist,,
-73.5761032747801,45.460445319341,7188300889,node,18,,,,Rue Bannantyne,,,80599885,,,,de9daa5af0094d8daad95d43341e73f8,,"Mo, Tu, Th 08:00-20:00; We 07:00-20:00; Fr 07:00-19:30; Sa 08:00-14:00",,,,0,1,,2020/02/05 16:49:37,4475,,,,Physiothérapie Solution Active Verdun,,Apteryks,,,,,physiotherapist,,
-123.070378681269,49.2624803707035,592862122,node,21,,clinic,,East Broadway,,,72919868,,,,a12afed5cea648b6bbbe000f44ad988c,,,,,,0,6,no,2019/08/02 02:24:13,1669,,,,Robert and Lily Lee Family Community Health Center,,Timothy Smith,,,,,clinic,,
